Student_ID,First_Name,Last_Name,Math,Physics,Chemistry,Biology,English,History,Attendance,Birth_Date,Average_score,Performance
470,Hassan,Mahmoud,29.0,46.0,20.0,67.0,89.0,50.0,91.0,11-10-2003,50.166666666666664,Low
1097,Laila,Fathy,77.0,3.0,71.0,30.0,33.0,70.0,68.0,22-05-2001,47.333333333333336,Low
688,Mona,Mostafa,35.0,22.0,2.0,74.0,61.0,88.0,67.0,13-04-2004,47.0,Low
640,Fatma,Tarek,16.0,81.0,63.0,66.0,87.0,22.0,51.0,27-04-2005,55.833333333333336,Low
1091,Sara,Said,58.0,87.0,19.0,38.0,88.0,89.0,57.0,01-03-2003,63.166666666666664,Medium
1053,Mona,Said,38.0,11.0,0.0,32.0,62.0,42.0,76.0,31-12-2003,30.833333333333332,Low
1143,Khaled,Said,50.0,73.0,38.0,91.0,54.0,42.0,59.0,03-03-2003,58.0,Low
801,Ahmed,Said,7.0,94.0,1.0,71.0,1.0,27.0,58.0,01-10-2004,33.5,Low
161,Mona,Ali,53.0,45.0,15.0,37.0,58.0,44.0,97.0,15-03-2001,42.0,Low
957,Laila,Mahmoud,12.0,16.0,8.0,86.0,56.0,100.0,56.0,01-11-2003,46.333333333333336,Low
822,Hassan,Ali,90.0,0.0,76.0,72.0,42.0,59.0,56.0,22-08-2001,56.5,Low
1070,Unknown,Hegazy,31.0,41.0,75.0,87.0,12.0,97.0,56.0,06-07-2001,57.166666666666664,Low
878,Khaled,Mahmoud,0.0,26.0,55.0,31.0,49.0,78.0,72.0,16-03-2001,39.833333333333336,Low
914,Fatma,Mahmoud,25.0,32.0,53.0,80.0,11.0,98.0,52.0,27-07-2004,49.833333333333336,Low
153,Mona,Hegazy,6.0,14.0,30.0,0.0,2.0,51.0,50.0,16-10-2004,17.166666666666668,Low
1152,Nour,Hegazy,90.0,52.0,49.0,37.0,51.0,36.0,58.0,12-11-2004,52.5,Low
510,Unknown,Hassan,74.0,57.0,59.0,77.0,30.0,1.0,76.0,05-08-2005,49.666666666666664,Low
1157,Laila,Tarek,22.0,3.0,40.0,38.0,0.0,96.0,82.0,11-04-2005,33.166666666666664,Low
104,Youssef,Fathy,2.0,37.0,89.0,18.0,79.0,6.0,85.0,15-07-2003,38.5,Low
587,Nour,Ali,65.0,34.0,47.0,27.0,16.0,34.0,80.0,07-09-2005,37.166666666666664,Low
1115,Youssef,Said,87.0,96.0,100.0,48.0,92.0,77.0,80.0,28-05-2005,83.33333333333333,Medium
54,Sara,Said,18.0,12.0,92.0,73.0,2.0,38.0,80.0,14-04-2005,39.166666666666664,Low
152,Unknown,Tarek,91.0,0.0,43.0,64.0,64.0,85.0,68.0,11-05-2002,57.833333333333336,Low
404,Khaled,Ali,56.0,62.0,54.0,93.0,82.0,62.0,62.0,03-07-2003,68.16666666666667,Medium
208,Omar,Tarek,84.0,98.0,16.0,52.0,0.0,0.0,96.0,21-01-2004,41.666666666666664,Low
1192,Sara,Said,12.0,47.0,50.0,18.0,69.0,64.0,69.0,16-03-2001,43.333333333333336,Low
9,Fatma,Tarek,0.0,63.0,15.0,14.0,17.0,55.0,64.0,07-06-2001,27.333333333333332,Low
1015,Fatma,Said,29.0,68.0,89.0,63.0,53.0,88.0,56.0,13-02-2002,65.0,Medium
453,Ahmed,Hassan,78.0,60.0,6.0,14.0,3.0,16.0,63.0,03-08-2003,29.5,Low
254,Fatma,Said,58.0,82.0,56.0,83.0,72.0,0.0,95.0,22-11-2005,58.5,Low
897,Hassan,Hassan,53.0,13.0,67.0,16.0,29.0,69.0,82.0,19-07-2003,41.166666666666664,Low
1102,Omar,Tarek,75.0,10.0,95.0,96.0,38.0,18.0,82.0,19-08-2002,55.333333333333336,Low
881,Ahmed,Ali,85.0,56.0,53.0,0.0,94.0,15.0,55.0,20-07-2001,50.5,Low
1190,Khaled,Mahmoud,81.0,45.0,12.0,70.0,33.0,70.0,77.0,25-03-2005,51.833333333333336,Low
624,Hassan,Said,0.0,97.0,97.0,23.0,31.0,81.0,82.0,15-03-2005,54.833333333333336,Low
346,Fatma,Fathy,62.0,83.0,82.0,90.0,59.0,51.0,50.0,10-11-2005,71.16666666666667,Medium
263,Mona,Hassan,0.0,36.0,39.0,61.0,4.0,76.0,85.0,20-11-2002,36.0,Low
151,Omar,Mostafa,85.0,96.0,94.0,36.0,0.0,19.0,87.0,16-07-2004,55.0,Low
473,Nour,Hassan,24.0,19.0,23.0,96.0,71.0,12.0,0.0,20-11-2002,40.833333333333336,Low
641,Ahmed,Said,87.0,53.0,28.0,1.0,19.0,78.0,56.0,04-07-2003,44.333333333333336,Low
1187,Nour,Hegazy,98.0,16.0,51.0,72.0,88.0,44.0,77.0,17-03-2003,61.5,Medium
551,Mona,Hassan,87.0,44.0,49.0,61.0,68.0,37.0,0.0,15-11-2001,57.666666666666664,Low
929,Fatma,Ibrahim,63.0,0.0,58.0,37.0,27.0,29.0,67.0,22-08-2002,35.666666666666664,Low
489,Laila,Ibrahim,44.0,34.0,45.0,9.0,85.0,76.0,71.0,20-07-2004,48.833333333333336,Low
147,Unknown,Hassan,84.0,0.0,54.0,95.0,67.0,22.0,76.0,03-02-2001,53.666666666666664,Low
403,Youssef,Tarek,74.0,71.0,37.0,17.0,0.0,98.0,70.0,06-01-2004,49.5,Low
955,Laila,Mahmoud,58.0,30.0,68.0,81.0,77.0,90.0,85.0,27-08-2004,67.33333333333333,Medium
1182,Hassan,Ali,40.0,46.0,84.0,77.0,44.0,16.0,64.0,16-03-2003,51.166666666666664,Low
660,Khaled,Unknown,75.0,58.0,34.0,7.0,35.0,44.0,67.0,13-05-2005,42.166666666666664,Low
464,Fatma,Ibrahim,13.0,57.0,0.0,22.0,11.0,69.0,62.0,19-11-2005,28.666666666666668,Low
187,Khaled,Ibrahim,14.0,20.0,9.0,71.0,50.0,0.0,100.0,03-04-2003,27.333333333333332,Low
609,Mona,Salem,56.0,86.0,60.0,55.0,52.0,23.0,65.0,07-01-2001,55.333333333333336,Low
144,Youssef,Mahmoud,23.0,41.0,85.0,58.0,26.0,97.0,78.0,13-04-2002,55.0,Low
752,Sara,Said,72.0,74.0,79.0,20.0,94.0,75.0,50.0,13-06-2005,69.0,Medium
982,Sara,Hegazy,93.0,0.0,13.0,80.0,97.0,63.0,71.0,26-11-2001,57.666666666666664,Low
198,Laila,Ali,81.0,86.0,20.0,8.0,3.0,3.0,92.0,07-03-2002,33.5,Low
884,Fatma,Ibrahim,36.0,28.0,88.0,73.0,24.0,89.0,98.0,31-05-2004,56.333333333333336,Low
280,Youssef,Mostafa,65.0,98.0,65.0,61.0,25.0,38.0,87.0,03-08-2001,58.666666666666664,Low
294,Omar,Fathy,0.0,3.0,62.0,44.0,14.0,7.0,71.0,14-04-2001,21.666666666666668,Low
1144,Omar,Salem,36.0,9.0,32.0,71.0,19.0,88.0,90.0,23-01-2004,42.5,Low
401,Khaled,Hassan,81.0,89.0,47.0,11.0,9.0,0.0,58.0,13-01-2004,39.5,Low
123,Omar,Hassan,63.0,98.0,47.0,40.0,0.0,0.0,69.0,08-12-2005,41.333333333333336,Low
203,Hassan,Mostafa,36.0,51.0,84.0,0.0,0.0,45.0,0.0,28-06-2001,36.0,Low
836,Mona,Fathy,5.0,27.0,15.0,56.0,49.0,11.0,99.0,05-06-2005,27.166666666666668,Low
247,Ahmed,Fathy,38.0,98.0,24.0,0.0,67.0,11.0,53.0,07-06-2002,39.666666666666664,Low
1197,Mona,Tarek,8.0,0.0,58.0,32.0,39.0,58.0,100.0,26-05-2001,32.5,Low
385,Youssef,Mostafa,75.0,0.0,4.0,50.0,0.0,59.0,0.0,25-03-2003,31.333333333333332,Low
855,Mona,Tarek,86.0,0.0,70.0,87.0,50.0,99.0,88.0,29-03-2004,65.33333333333333,Medium
220,Fatma,Hassan,60.0,71.0,18.0,47.0,96.0,59.0,77.0,27-05-2001,58.5,Low
642,Mona,Mahmoud,20.0,74.0,10.0,88.0,13.0,35.0,83.0,19-04-2003,40.0,Low
2,Laila,Fathy,57.0,35.0,22.0,0.0,89.0,71.0,85.0,11-06-2004,45.666666666666664,Low
113,Khaled,Salem,45.0,21.0,72.0,74.0,44.0,23.0,82.0,31-03-2002,46.5,Low
699,Sara,Ibrahim,38.0,46.0,15.0,85.0,24.0,88.0,58.0,08-04-2003,49.333333333333336,Low
952,Omar,Tarek,62.0,78.0,73.0,82.0,68.0,46.0,66.0,15-07-2002,68.16666666666667,Medium
1134,Mona,Fathy,0.0,37.0,27.0,29.0,0.0,64.0,68.0,17-12-2003,26.166666666666668,Low
442,Sara,Hegazy,0.0,89.0,66.0,0.0,12.0,86.0,72.0,04-03-2005,42.166666666666664,Low
664,Khaled,Ali,11.0,71.0,24.0,46.0,38.0,10.0,58.0,11-10-2004,33.333333333333336,Low
1151,Laila,Hegazy,59.0,0.0,45.0,68.0,0.0,16.0,69.0,13-09-2003,31.333333333333332,Low
318,Fatma,Ibrahim,69.0,57.0,50.0,71.0,29.0,37.0,66.0,21-05-2001,52.166666666666664,Low
649,Mona,Tarek,12.0,5.0,38.0,88.0,70.0,73.0,52.0,19-08-2002,47.666666666666664,Low
710,Laila,Ibrahim,81.0,0.0,20.0,92.0,0.0,76.0,66.0,29-03-2003,44.833333333333336,Low
973,Mona,Hassan,79.0,94.0,78.0,52.0,50.0,7.0,50.0,01-11-2003,60.0,Medium
628,Omar,Said,89.0,10.0,25.0,81.0,65.0,46.0,64.0,05-03-2003,52.666666666666664,Low
633,Hassan,Tarek,61.0,6.0,63.0,43.0,92.0,0.0,0.0,14-12-2003,44.166666666666664,Low
1162,Unknown,Ibrahim,32.0,70.0,61.0,71.0,26.0,82.0,76.0,04-09-2003,57.0,Low
796,Youssef,Hassan,10.0,0.0,52.0,40.0,7.0,8.0,0.0,18-08-2005,19.5,Low
646,Khaled,Ali,54.0,58.0,26.0,71.0,33.0,37.0,92.0,17-03-2001,46.5,Low
1013,Mona,Ali,77.0,59.0,28.0,31.0,8.0,0.0,63.0,20-04-2005,33.833333333333336,Low
557,Ahmed,Mostafa,0.0,3.0,16.0,0.0,100.0,34.0,88.0,26-10-2002,25.5,Low
682,Fatma,Hassan,81.0,27.0,75.0,39.0,52.0,55.0,100.0,06-10-2003,54.833333333333336,Low
578,Omar,Ibrahim,70.0,62.0,17.0,14.0,25.0,98.0,64.0,28-07-2002,47.666666666666664,Low
1110,Sara,Tarek,95.0,25.0,38.0,76.0,64.0,88.0,50.0,24-01-2002,64.33333333333333,Medium
525,Youssef,Salem,15.0,95.0,56.0,66.0,73.0,93.0,99.0,10-04-2002,66.33333333333333,Medium
1060,Fatma,Hegazy,18.0,41.0,25.0,67.0,85.0,38.0,83.0,02-04-2002,45.666666666666664,Low
541,Mona,Mahmoud,66.0,98.0,74.0,85.0,22.0,83.0,58.0,31-08-2005,71.33333333333333,Medium
749,Omar,Mostafa,35.0,4.0,22.0,35.0,74.0,57.0,64.0,05-01-2005,37.833333333333336,Low
1165,Laila,Salem,16.0,72.0,69.0,20.0,73.0,59.0,84.0,23-12-2005,51.5,Low
485,Fatma,Ali,18.0,43.0,88.0,10.0,0.0,97.0,62.0,13-11-2003,42.666666666666664,Low
96,Nour,Tarek,74.0,3.0,89.0,67.0,39.0,5.0,83.0,17-04-2002,46.166666666666664,Low
1021,Khaled,Ibrahim,13.0,38.0,61.0,50.0,25.0,73.0,100.0,15-07-2004,43.333333333333336,Low
564,Mona,Tarek,14.0,39.0,37.0,70.0,73.0,27.0,56.0,25-10-2004,43.333333333333336,Low
743,Hassan,Ali,23.0,19.0,79.0,85.0,76.0,50.0,67.0,26-04-2002,55.333333333333336,Low
864,Omar,Salem,20.0,89.0,100.0,14.0,61.0,49.0,57.0,02-06-2002,55.5,Low
892,Laila,Mostafa,18.0,9.0,87.0,74.0,67.0,45.0,94.0,09-09-2001,50.0,Low
1039,Khaled,Said,89.0,71.0,46.0,2.0,38.0,70.0,91.0,03-03-2005,52.666666666666664,Low
207,Laila,Ali,88.0,43.0,8.0,34.0,40.0,6.0,57.0,19-10-2005,36.5,Low
393,Ahmed,Mahmoud,32.0,64.0,24.0,67.0,77.0,99.0,0.0,11-05-2001,60.5,Medium
795,Hassan,Mahmoud,90.0,84.0,69.0,100.0,0.0,55.0,77.0,12-12-2002,66.33333333333333,Medium
871,Laila,Hegazy,23.0,38.0,19.0,57.0,36.0,37.0,52.0,18-06-2004,35.0,Low
398,Mona,Tarek,40.0,91.0,21.0,99.0,63.0,44.0,64.0,08-07-2002,59.666666666666664,Low
767,Hassan,Hassan,47.0,93.0,42.0,90.0,3.0,21.0,59.0,13-02-2001,49.333333333333336,Low
1029,Youssef,Said,82.0,59.0,34.0,55.0,39.0,25.0,0.0,07-08-2003,49.0,Low
643,Ahmed,Mahmoud,50.0,15.0,96.0,48.0,4.0,90.0,81.0,26-06-2005,50.5,Low
613,Nour,Ali,13.0,97.0,26.0,91.0,7.0,37.0,55.0,27-03-2004,45.166666666666664,Low
961,Hassan,Mostafa,79.0,61.0,99.0,30.0,12.0,56.0,65.0,09-09-2005,56.166666666666664,Low
726,Laila,Said,1.0,86.0,20.0,63.0,45.0,77.0,55.0,27-12-2005,48.666666666666664,Low
684,Nour,Said,65.0,46.0,0.0,37.0,75.0,93.0,67.0,16-01-2003,52.666666666666664,Low
99,Hassan,Salem,15.0,24.0,87.0,69.0,58.0,85.0,67.0,15-11-2003,56.333333333333336,Low
805,Hassan,Ali,75.0,91.0,19.0,64.0,5.0,26.0,61.0,03-07-2002,46.666666666666664,Low
407,Omar,Fathy,21.0,53.0,87.0,83.0,0.0,11.0,53.0,25-03-2003,42.5,Low
503,Ahmed,Mahmoud,29.0,49.0,91.0,92.0,36.0,20.0,81.0,28-09-2004,52.833333333333336,Low
1072,Ahmed,Tarek,73.0,64.0,65.0,28.0,95.0,7.0,95.0,20-03-2002,55.333333333333336,Low
1057,Laila,Mahmoud,52.0,77.0,66.0,86.0,28.0,62.0,96.0,13-02-2005,61.833333333333336,Medium
930,Youssef,Mahmoud,80.0,77.0,96.0,84.0,15.0,99.0,50.0,10-08-2004,75.16666666666667,Medium
780,Nour,Ali,36.0,9.0,45.0,80.0,77.0,79.0,67.0,15-08-2002,54.333333333333336,Low
201,Mona,Hegazy,86.0,32.0,91.0,20.0,20.0,87.0,64.0,11-05-2002,56.0,Low
135,Sara,Fathy,69.0,88.0,26.0,34.0,71.0,62.0,69.0,22-07-2005,58.333333333333336,Low
1052,Omar,Mahmoud,52.0,50.0,100.0,90.0,8.0,70.0,73.0,15-05-2001,61.666666666666664,Medium
41,Hassan,Fathy,92.0,21.0,52.0,72.0,79.0,60.0,66.0,07-08-2002,62.666666666666664,Medium
1018,Youssef,Mostafa,98.0,83.0,8.0,67.0,93.0,68.0,60.0,06-11-2002,69.5,Medium
231,Laila,Tarek,97.0,96.0,35.0,72.0,0.0,37.0,94.0,24-06-2004,56.166666666666664,Low
379,Unknown,Tarek,72.0,74.0,8.0,80.0,72.0,65.0,90.0,15-08-2005,61.833333333333336,Medium
289,Ahmed,Ali,38.0,62.0,72.0,91.0,62.0,12.0,75.0,20-10-2005,56.166666666666664,Low
419,Khaled,Ibrahim,65.0,75.0,65.0,95.0,45.0,25.0,91.0,23-07-2005,61.666666666666664,Medium
392,Khaled,Mahmoud,61.0,1.0,63.0,0.0,43.0,80.0,50.0,13-11-2003,41.333333333333336,Low
593,Omar,Mahmoud,71.0,76.0,53.0,77.0,85.0,34.0,64.0,30-05-2001,66.0,Medium
1163,Khaled,Mahmoud,23.0,93.0,28.0,19.0,17.0,69.0,70.0,18-12-2003,41.5,Low
1087,Sara,Hassan,29.0,50.0,7.0,76.0,53.0,54.0,80.0,15-09-2003,44.833333333333336,Low
648,Hassan,Tarek,38.0,15.0,20.0,26.0,44.0,99.0,63.0,23-04-2001,40.333333333333336,Low
1153,Sara,Salem,88.0,59.0,37.0,97.0,9.0,12.0,57.0,03-08-2001,50.333333333333336,Low
521,Laila,Ibrahim,1.0,3.0,11.0,38.0,10.0,37.0,98.0,18-02-2004,16.666666666666668,Low
65,Sara,Tarek,29.0,79.0,24.0,0.0,43.0,19.0,88.0,04-01-2002,32.333333333333336,Low
15,Mona,Salem,55.0,30.0,52.0,0.0,43.0,90.0,78.0,17-08-2002,45.0,Low
1065,Sara,Hassan,85.0,42.0,42.0,0.0,47.0,58.0,53.0,11-03-2001,45.666666666666664,Low
493,Fatma,Hegazy,72.0,19.0,5.0,72.0,97.0,77.0,92.0,24-04-2003,57.0,Low
380,Omar,Fathy,0.0,60.0,72.0,37.0,56.0,0.0,93.0,16-07-2005,37.5,Low
188,Nour,Hegazy,47.0,54.0,95.0,91.0,75.0,0.0,57.0,23-09-2003,60.333333333333336,Medium
764,Hassan,Ibrahim,0.0,6.0,28.0,0.0,5.0,78.0,71.0,08-11-2005,19.5,Low
217,Fatma,Ali,32.0,77.0,37.0,46.0,83.0,19.0,58.0,19-06-2004,49.0,Low
792,Mona,Tarek,0.0,87.0,66.0,58.0,47.0,96.0,82.0,01-08-2004,59.0,Low
1077,Ahmed,Hassan,51.0,46.0,84.0,18.0,57.0,59.0,54.0,29-02-2004,52.5,Low
879,Laila,Hegazy,0.0,1.0,0.0,98.0,86.0,76.0,54.0,30-04-2003,43.5,Low
338,Hassan,Ibrahim,18.0,54.0,8.0,13.0,71.0,44.0,0.0,22-12-2002,34.666666666666664,Low
720,Laila,Said,92.0,68.0,10.0,57.0,45.0,54.0,0.0,31-03-2002,54.333333333333336,Low
296,Ahmed,Salem,68.0,26.0,99.0,78.0,2.0,84.0,0.0,14-04-2004,59.5,Low
1017,Mona,Mostafa,74.0,75.0,0.0,68.0,84.0,58.0,0.0,08-06-2001,59.833333333333336,Low
456,Nour,Mahmoud,5.0,26.0,3.0,33.0,0.0,21.0,73.0,06-04-2003,14.666666666666666,Low
816,Sara,Mostafa,44.0,25.0,74.0,48.0,94.0,11.0,58.0,13-10-2001,49.333333333333336,Low
270,Khaled,Ibrahim,78.0,57.0,97.0,7.0,1.0,49.0,97.0,30-03-2002,48.166666666666664,Low
996,Nour,Fathy,0.0,0.0,96.0,16.0,0.0,30.0,50.0,24-04-2005,23.666666666666668,Low
202,Ahmed,Fathy,89.0,0.0,77.0,75.0,24.0,83.0,91.0,18-06-2003,58.0,Low
162,Fatma,Hassan,94.0,71.0,36.0,11.0,0.0,18.0,88.0,23-04-2002,38.333333333333336,Low
730,Mona,Salem,34.0,61.0,63.0,26.0,45.0,55.0,67.0,07-06-2005,47.333333333333336,Low
402,Ahmed,Hegazy,57.0,76.0,19.0,61.0,65.0,19.0,66.0,03-06-2003,49.5,Low
703,Sara,Mostafa,73.0,76.0,2.0,72.0,4.0,97.0,73.0,30-04-2002,54.0,Low
1130,Fatma,Hegazy,33.0,50.0,4.0,62.0,0.0,60.0,58.0,06-11-2003,34.833333333333336,Low
566,Nour,Mostafa,25.0,72.0,85.0,12.0,35.0,99.0,55.0,04-08-2003,54.666666666666664,Low
1022,Nour,Ali,59.0,3.0,2.0,0.0,33.0,6.0,51.0,03-07-2002,17.166666666666668,Low
1026,Hassan,Ibrahim,33.0,0.0,50.0,66.0,54.0,51.0,77.0,27-07-2004,42.333333333333336,Low
1105,Omar,Hassan,56.0,86.0,0.0,9.0,69.0,48.0,93.0,09-02-2002,44.666666666666664,Low
206,Laila,Salem,18.0,0.0,48.0,0.0,42.0,87.0,68.0,31-10-2004,32.5,Low
35,Unknown,Hassan,56.0,56.0,57.0,29.0,99.0,68.0,63.0,04-03-2005,60.833333333333336,Medium
776,Omar,Ali,27.0,52.0,41.0,70.0,31.0,72.0,82.0,30-11-2003,48.833333333333336,Low
509,Laila,Hassan,13.0,69.0,98.0,52.0,1.0,29.0,86.0,21-07-2002,43.666666666666664,Low
92,Ahmed,Tarek,14.0,89.0,97.0,29.0,92.0,18.0,59.0,16-12-2003,56.5,Low
898,Fatma,Ibrahim,44.0,33.0,35.0,74.0,92.0,83.0,94.0,05-03-2003,60.166666666666664,Medium
565,Youssef,Mostafa,18.0,95.0,1.0,8.0,66.0,77.0,89.0,06-09-2003,44.166666666666664,Low
777,Laila,Salem,36.0,31.0,35.0,41.0,0.0,87.0,68.0,04-03-2004,38.333333333333336,Low
242,Omar,Fathy,65.0,0.0,79.0,0.0,13.0,72.0,96.0,07-06-2005,38.166666666666664,Low
14,Omar,Unknown,69.0,1.0,30.0,97.0,67.0,25.0,99.0,08-08-2004,48.166666666666664,Low
316,Nour,Mahmoud,59.0,4.0,72.0,19.0,25.0,0.0,0.0,10-07-2004,29.833333333333332,Low
601,Khaled,Mahmoud,60.0,17.0,79.0,37.0,72.0,72.0,72.0,28-01-2003,56.166666666666664,Low
388,Nour,Hegazy,89.0,92.0,29.0,39.0,20.0,55.0,82.0,14-03-2003,54.0,Low
167,Nour,Mostafa,72.0,12.0,76.0,65.0,23.0,65.0,94.0,23-12-2003,52.166666666666664,Low
841,Youssef,Mahmoud,76.0,41.0,78.0,36.0,7.0,57.0,0.0,08-12-2001,49.166666666666664,Low
21,Khaled,Mahmoud,19.0,68.0,96.0,98.0,89.0,15.0,64.0,19-11-2003,64.16666666666667,Medium
647,Nour,Tarek,40.0,89.0,96.0,98.0,79.0,34.0,92.0,12-12-2001,72.66666666666667,Medium
1155,Youssef,Fathy,9.0,3.0,0.0,0.0,27.0,90.0,83.0,24-02-2005,21.5,Low
832,Ahmed,Fathy,41.0,53.0,58.0,19.0,97.0,56.0,56.0,01-10-2005,54.0,Low
563,Omar,Ibrahim,46.0,14.0,69.0,30.0,53.0,56.0,97.0,06-10-2003,44.666666666666664,Low
687,Mona,Hassan,32.0,29.0,48.0,26.0,37.0,26.0,52.0,22-10-2003,33.0,Low
958,Youssef,Salem,46.0,91.0,48.0,1.0,82.0,36.0,85.0,10-01-2004,50.666666666666664,Low
190,Youssef,Fathy,20.0,39.0,40.0,94.0,84.0,70.0,74.0,23-09-2003,57.833333333333336,Low
976,Fatma,Hassan,40.0,44.0,81.0,80.0,67.0,83.0,70.0,23-03-2001,65.83333333333333,Medium
700,Omar,Salem,1.0,45.0,0.0,91.0,65.0,9.0,84.0,04-09-2001,35.166666666666664,Low
511,Omar,Said,52.0,13.0,57.0,43.0,96.0,82.0,72.0,27-08-2003,57.166666666666664,Low
1083,Omar,Hegazy,52.0,11.0,52.0,13.0,20.0,55.0,0.0,04-02-2001,33.833333333333336,Low
475,Sara,Unknown,87.0,69.0,98.0,80.0,75.0,11.0,75.0,12-11-2003,70.0,Medium
857,Fatma,Unknown,2.0,89.0,38.0,72.0,4.0,26.0,90.0,29-07-2002,38.5,Low
748,Omar,Fathy,0.0,81.0,70.0,80.0,58.0,93.0,100.0,08-08-2003,63.666666666666664,Medium
253,Mona,Unknown,59.0,62.0,69.0,13.0,62.0,78.0,72.0,10-02-2005,57.166666666666664,Low
22,Ahmed,Fathy,9.0,63.0,91.0,60.0,51.0,12.0,93.0,03-02-2003,47.666666666666664,Low
460,Omar,Hassan,90.0,0.0,51.0,98.0,43.0,10.0,66.0,13-11-2003,48.666666666666664,Low
1185,Laila,Ali,17.0,3.0,8.0,96.0,46.0,52.0,73.0,03-09-2003,37.0,Low
277,Ahmed,Salem,27.0,59.0,86.0,58.0,8.0,73.0,97.0,02-04-2004,51.833333333333336,Low
956,Ahmed,Fathy,68.0,98.0,44.0,60.0,16.0,8.0,59.0,26-09-2001,49.0,Low
386,Nour,Mahmoud,91.0,55.0,13.0,8.0,59.0,8.0,58.0,26-03-2004,39.0,Low
806,Ahmed,Salem,64.0,95.0,23.0,11.0,94.0,37.0,67.0,22-01-2005,54.0,Low
344,Laila,Mostafa,15.0,20.0,85.0,48.0,45.0,64.0,55.0,16-04-2001,46.166666666666664,Low
770,Ahmed,Said,99.0,56.0,71.0,68.0,67.0,61.0,59.0,26-06-2005,70.33333333333333,Medium
131,Laila,Salem,0.0,92.0,79.0,15.0,90.0,72.0,55.0,03-09-2001,58.0,Low
872,Ahmed,Ali,98.0,59.0,35.0,30.0,67.0,85.0,68.0,23-12-2003,62.333333333333336,Medium
1124,Omar,Ali,27.0,0.0,71.0,68.0,43.0,60.0,82.0,13-11-2005,44.833333333333336,Low
88,Ahmed,Mostafa,3.0,5.0,41.0,49.0,87.0,0.0,84.0,13-03-2002,30.833333333333332,Low
331,Mona,Ali,100.0,49.0,74.0,47.0,52.0,32.0,80.0,29-08-2002,59.0,Low
467,Nour,Mostafa,61.0,88.0,90.0,62.0,73.0,77.0,54.0,03-12-2005,75.16666666666667,Medium
122,Nour,Hegazy,73.0,31.0,39.0,41.0,28.0,17.0,52.0,23-09-2003,38.166666666666664,Low
1045,Nour,Hegazy,66.0,0.0,57.0,32.0,91.0,70.0,76.0,01-05-2004,52.666666666666664,Low
1096,Unknown,Said,30.0,56.0,78.0,69.0,67.0,16.0,79.0,14-08-2004,52.666666666666664,Low
1131,Laila,Said,43.0,46.0,21.0,85.0,93.0,91.0,99.0,28-11-2001,63.166666666666664,Medium
861,Sara,Hegazy,50.0,39.0,48.0,88.0,83.0,0.0,100.0,19-09-2001,51.333333333333336,Low
1127,Sara,Salem,18.0,44.0,68.0,59.0,7.0,9.0,86.0,27-04-2001,34.166666666666664,Low
